0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.505772410464162,-0.13564466171857767,1.176127506658992,0.8447554055374152,1.0644671199673736,0.6828666334044218,0.7402806537122055,1.7769235155529564,0.677676909817106,1.0023826458093725,0.8643416858850446,0.9515496821473121,0.6643074225251486,1.361798011078822,0.8846418212007571
-0.7133705863530063,3.4548565252377035,2.0490578607510006,1.854672713735185,0.17583653506168395,0.9496351810094206,1.7445840830988968,2.857122994793998,2.3526309717189844,1.0891110425888502,1.8881647820733154,0.39662015701949477,-0.08553005314396048,-2.0683645887464737,1.5225330052623636
0.607440765576427,1.4881670959096902,-0.5105086099770445,0.922556657097485,0.8156335423430529,1.1042261151892556,1.54096426794316,0.777606217201768,0.10586471621438427,0.7576834051545924,0.04024451705460978,0.5078571279041151,1.109808751717333,0.16791821547482602,0.438921918631259
0.6450517985991718,2.0675515321551123,0.5611306137188689,1.8076210825983605,1.8190848295975255,0.8458081531930934,1.4058531696565997,1.3992193178472578,0.2758989362894097,0.5433838613728722,0.8314789303527624,1.7953757619582955,0.8039321114019993,1.673517412570171,1.4526865600151027
1.6742533300556686,1.938566572780387,2.5627851941007136,1.4376429532479733,1.6264806742958147,1.7193139680893708,0.8010940188141971,1.4196389234774442,2.342484776195676,1.879445773759307,1.2368579341977246,2.244024697801186,1.0700143856400806,1.3669029352802289,1.4245552465471665
2.4405547246503487,1.1228869960533945,-1.5812378206094106,1.476927445773161,-0.3381968171735066,1.1940363994412255,0.6740695279747009,3.2394794001784364,1.90746441198156,0.5808142951263051,4.211305113152977,2.2203369013865455,1.139654964263958,1.3067915408065722,1.582937293263701
1.4536313891147097,0.8535339942880845,1.1745346137598218,1.1793365297796377,1.3188985699843925,1.7203902419485546,2.351389130196205,1.4751002264788513,0.9671760434717618,1.6904983889655154,1.4909794282156332,1.3350744652090714,1.4930336297857545,1.4641697043534068,2.0128034267777934
1.57624042939897,1.1875374406422512,0.977381023426225,1.629526625878506,1.089771698050221,1.079652586755057,0.9251217051088716,1.1415591575339268,1.12542921282323,0.8665903554505502,1.1693403878252822,0.8906329989250545,1.218970250236354,1.6084163736864472,1.4364663088041572
0.30984424608402084,0.6617610787489655,0.6576866750889812,1.1623463301955597,0.2033505550651731,-0.15642907972214282,0.5790976345492519,0.8147627990738242,0.4165448343478012,-0.1772163189756021,0.11044991247181861,0.46685435261569974,0.5222640865227974,0.21562894364186871,-0.16958318270660552
0.7896057296336099,2.6017093415464596,1.4250544466872939,3.0897606990854407,1.8454534475128686,2.607101939492563,2.4019607609080573,2.546512765158296,1.2561464398358606,1.590713160561502,1.778434033244062,1.908737926274235,1.9844079675007233,0.7671060856387675,2.4663144551182445
1.1652280106870962,1.8038226056759679,0.04719095498013518,1.5250326317445904,1.0848146573726563,1.073392490562362,2.000662254830464,1.4518382444629505,0.5877759584522055,1.2053858921294471,1.2442779124559566,0.5800735344848074,0.7710389378465644,0.29862851627557563,1.0485482823286412
0.3224454463320912,1.6596375400210808,-0.22301343903228346,0.8367958231158686,0.20213039610397604,0.21635416469622606,1.512463125403811,0.28132192155631836,1.1397097758080894,-0.24686579742657117,0.4700573270796389,0.8596889277198465,0.5192764964926936,-0.44703161216351267,0.3959423396206588
1.8045406512288158,1.1149585565258786,-0.2747101377262633,0.4917559258310083,0.912417097931589,1.4789369824515224,0.9619603913710171,-0.012366637605175701,0.6667578247921252,0.5931120915190011,0.3563722638274454,1.0737884393018744,0.9421483543887148,1.6242699539825871,1.5026306305931163
0.049415562828784385,0.01853823350187523,0.5808247699787287,0.715082310671485,0.8199490464755713,2.3827438525919025,0.894999587054277,2.0292860777540676,-0.9718830729780681,2.1466081897777416,1.8470502900558359,1.3748575629331963,2.68588976297138,0.47906131738201896,1.1536798828678287
1.4357135417938056,1.6232541031491339,2.2559971894240594,0.846440560847539,1.0864817463067464,-0.5963244140470715,1.1616024769761366,1.2295777916761197,2.5503893565813094,1.7827078411655917,1.4060883176384844,0.7644039358104591,-0.7159601229655808,0.09536356903605926,0.22708727465945772
1.2764262887084952,0.524188976099822,0.9844521472621124,0.8990846844566727,0.9507246005967103,1.0351107447599057,0.679492548005863,1.326747765891801,1.0761053523312534,1.187358187711605,0.6972188360034516,1.3066947681017387,1.145712141207232,1.5108024248088383,0.6974881274676004
0.452989456662314,1.0333134680680898,1.382701865907764,1.7331719254501183,1.5554721965818357,2.3457446627702954,1.4037957255678302,1.6627402162024572,0.32762579332794173,1.2475026138933116,1.2850084737358194,1.3981573234372286,1.0553597849898664,0.9904514794217318,1.8636942115228075
0.10280704656723183,1.6733323849640407,0.6791832255843322,1.2251633941513207,0.8595213389653681,1.054874605358505,1.0227498133730102,1.4068604298420109,1.1949766229824486,1.0304390883315901,1.4360176331852494,1.5560432739584158,1.3342032269226234,0.017077884804282524,1.5298169044344112
0.200491270932976,0.3185556312941658,1.404570052888447,2.5395769149870207,2.458457707023009,2.408511412329707,3.0728068283410876,2.4206187769642313,1.0704447466061289,1.0019771366978973,1.181398943733307,1.5113587501458652,2.1745696711896425,1.7904815557217164,1.7698013935315493
1.9739319255171006,-1.1657037461820392,0.8268776350099334,1.0663073770639886,0.13732818747114606,0.9745545644471276,0.9522950647419344,0.5555005439921139,0.47235825744041104,-0.9851675726547549,2.6427696805412886,1.8100934088148142,-0.4111801260790586,0.7861687341874177,-0.49146937110571287
2.6317198010246527,3.1840697434485565,0.01923922519847188,1.1791329550871847,2.2781532752756806,1.2698662136023067,1.2070236573578979,1.0778445526481155,1.4081105083476857,2.207675614438119,1.4427178002150953,2.6518504928148516,2.397831697329657,0.8818246105171654,1.8250709827722391
1.1434997309207284,1.7663407220932887,0.4029700328583755,1.7481773936955933,0.5243662557990945,1.5346528904101877,1.3281651143547266,2.0232166207996487,0.45774559345052834,1.5774356658638842,1.5528349383563451,1.6487767195755636,1.2026060777041492,1.0580136854607736,2.065361634770774
0.06694108086909767,1.8029035443121033,0.09243171804728836,1.027135422275428,0.2973277465130336,1.2156128064162943,1.134189385786885,1.165482104406843,0.6548074782900041,0.13452239660777074,0.7193762755132357,0.6855508374206443,0.47389678707944427,-0.4489520507864736,0.9414992762244695
1.6138017483534566,0.13317437751300182,0.40606296482256354,0.6671534142758891,2.633757219087412,3.222951214744424,0.8374109309832504,1.1336805613552776,0.9100176425266948,2.507639839801681,1.8738732421374655,1.2138186743805701,2.4431071350080575,1.5788780780942793,1.725981627318852
1.6981591703406131,2.5365185284075595,0.06409425674600182,1.3729586432512801,0.012347152267384453,0.7286796395626981,1.081225321731308,1.5374322209837112,1.009935830199322,0.8339464108206203,1.4341775409885975,2.216804415019496,1.5116790786744319,0.2450888837819433,0.8413412403251348
0.07103774592067534,-0.38360717075833417,0.8937003318642631,0.251052676858862,1.1270170879815395,1.201612355493978,0.756643990146892,0.21684239395730706,0.6758072026463073,0.09655846195104247,-0.17546292727770058,0.10338324436934379,0.7491299354960302,0.7409972453976262,0.8260480880645686
0.198835708536766,2.50003026072685,1.728983608502684,1.6256835715714377,1.4954114488240426,0.8110098186370663,2.300172859561468,0.312754951759375,3.2958947534603102,0.11534070366785247,0.17209200535074468,-0.03955741805924993,1.3845072202285293,0.7816879438252688,0.16330400073778484
1.3888189035635687,1.8421462159671624,0.23860578563839327,0.22491624681085623,1.24062560593738,1.5368882896337186,1.0248647244328086,0.7104667572765953,0.1820787469081185,1.5932932983445427,1.449080841051184,1.447065081476183,1.5107973918312951,1.2295241727407815,0.616353111702676
3.457618995461905,-0.7556414831912265,0.4640978938604916,0.6962597374796999,2.3785135757060436,0.8149341658173808,0.3651348961969986,0.02208436917637345,2.2170128234827304,1.9722739548089032,0.5637842157732904,2.178401730677256,1.1797817133559203,5.615197347270892,1.383942060596788
-0.019494555370862407,1.070621214503615,0.669133593564603,0.3743094759930317,0.44537808162236736,0.4569187605858584,0.5310519386802963,0.9372754774316079,0.6615846539916328,0.32628361810203793,0.7274497716205193,0.7999832481854574,0.037576594522030035,0.6995763745824789,0.1758002930742516
2.604261116596485,1.9815108257946605,2.7243285474186942,2.4397821707482614,0.9007666615829593,2.042589517482957,2.112003178557097,2.3577157979159646,1.86352876116691,2.3498734903328646,0.7634869935723958,1.4753184810797764,1.2581487816330799,2.657038925263314,1.40882568863826
2.2103918274881433,1.7926497023537205,0.5999140498644202,1.4059179766490788,0.9426502406582471,1.8116097711158892,1.736383798754942,1.4280472106236268,1.1753106985298767,1.5979202855417476,1.401102998848273,1.850542715565175,1.0194133463251178,1.2784519190049906,2.365547210616366
0.4204001324654623,0.6385068448076759,1.2433225879851708,0.7071336444912818,0.6339634380405498,1.107682896975238,0.5516867501841974,1.060373736395709,0.6350793105295258,1.320588864434609,0.6954585463576515,0.6599265841161016,0.77644698761593,1.8936359009642982,0.6823865363347345
0.4126735425547087,1.7964572874738263,1.0728792813610597,2.0392283724529543,2.230829758869454,1.8183056166447613,1.8241969449157844,2.4919966329673153,1.2268278454636723,1.7016857508150893,1.9677885215730584,1.3600728947695138,1.1774368881371071,0.8898150125442412,2.2492269679754595
0.16946028580160014,2.078100749031743,0.40608680869319175,2.766250509752526,1.6024984021260682,1.6591274776393277,1.7075666429210703,2.3316453746795553,1.0140419535356497,0.627263536230054,0.7724886495778351,1.0854107115669291,1.4514313066139084,0.1049761154666995,1.7126949606911308
0.6304324956881804,0.2917213403258252,1.930851425552483,1.1296376856501527,0.0986371619983282,1.483524026656367,1.221266164774102,0.9255893225942046,0.719077689608806,2.7424649199827855,1.5167138523733452,0.44768240944021465,2.007222701601026,1.2067745047018,0.47255634205318053
0.19552481582195413,1.714567900395771,-0.16133592472919636,0.7973942644954797,-0.015418040280200112,1.247417420829044,0.8471337037933993,0.9366384413968282,-0.20349474441570628,0.5804897175432874,0.6611529331616746,1.643325634860271,1.033147270164756,0.7481023215930487,0.1910208345991873
0.19805691867435385,0.18700728563256536,0.8143312180841843,0.6622131562224496,0.08981167070076115,1.0775260573488656,0.7181797622358546,0.3186212974482305,0.1575565896749886,0.7202995466146577,0.3761188895887222,0.3021146078487413,0.7978267660842788,0.30079758063953815,1.1148136557328487
0.7524386320857623,2.163308202565498,1.708075157620143,2.1733213560837625,1.6409212401229694,-0.24171189477233954,1.3731050243465743,0.7458780265755944,0.8680451904963555,1.2395880070994827,0.6092227212528504,0.9306249550405332,0.8809050778187594,1.398608752326083,0.8656082796158581
1.1775452986255197,-0.8672686864228341,1.0660434792520035,-0.27839248745005907,1.3672080672740186,-0.5517992768474315,1.0926542007355162,1.5784951835766625,1.7025513529080145,1.6975709592889623,2.2692330308489894,0.2066227219340708,2.5069928752756923,2.728461506923335,0.6132254288613592
0.024751343726992538,0.5162058551199256,0.7146536971016086,1.024681184156928,0.45921088589925724,0.3481648388288886,0.5239863322256828,0.8502845160508617,1.0407623527659775,0.34986335126176143,1.4849618284342532,0.4802365602982789,0.714623592910052,0.9026742546062624,1.5006166159058556
0.988807475764074,1.5896341715961255,0.6394094652162311,1.48700601928172,1.2910024476381765,1.9644638802256775,1.5441184802215797,1.2517729151838508,0.21471240088001556,1.2744099808929295,1.0948745600184706,1.301353727646261,1.167824795908446,0.7387050934320692,1.3104156293636047
6.710423854314397,2.0748724950970807,7.6742884796564494,-1.0658898712812148,-0.8745207337126636,0.794370210224406,2.0077576520152864,0.6819047498979217,3.1312363612741847,3.3351063127633953,1.9437570530893764,2.59349912458325,4.847147049298718,2.8732643577093926,0.38872444748432217
-0.5655400181599898,2.543990918153527,1.0672268640388307,1.3440032143002278,0.9122882218248811,1.2344634530896474,1.2037885155729453,2.261514757185538,0.7647645153764977,0.9179253922259474,1.6932999475607482,0.8804731473425281,-0.4919513617049337,-2.645226269743672,2.6233378312115865
0.19818433679101655,3.6095108060038803,-0.2362622320302273,1.226630230846115,0.7867301885151907,1.8854134495665433,1.383390918354077,2.165621614351416,1.189280023932592,1.7398790401438164,1.093606413218849,1.5882313805477122,2.037073285071916,0.6646950229044541,2.8707247855638234
0.3775691160436546,2.075724236039704,1.1361436763507908,1.0463245859320807,1.5581818088018606,1.9133532669608264,2.9647378401258595,1.8359189732135754,0.9708683433767492,0.7085581089339364,1.8371308514603593,0.10389006536112438,0.6496502293156899,-1.3910687397258474,2.1754112910484427
1.568880159379507,2.1056016803777355,-1.0927628215710044,0.6400016324034762,2.348205168093563,2.827555404868149,0.254523856724603,1.040514842654217,0.18253565508794353,2.7168617218731526,1.550105310949548,1.387090330333152,0.8179365335755016,0.4381386906221985,2.338668003290309
1.1962472037528904,0.8468134869611178,1.09723943228504,1.172989508508482,0.7228835490852891,1.0744597399500213,0.7252985673587385,1.3195596844581396,0.6684516507916601,1.4268333706792484,0.9142193696726126,1.0184557166938033,1.0236181690388848,1.420575608108662,0.9558150991121367
0.5919619161144951,0.9902613564243853,0.6604887730760759,0.4847279580352989,1.1098982813877458,0.6498326149402222,0.2075243671603453,1.1996001404285779,0.8696939981761429,0.5678644549320891,1.611657325495498,0.727650896018293,1.0032916027560048,1.0931189322141865,-0.2287350245027069
1.2186527678791144,1.8288632500354252,0.42191288890388606,1.4226936649503947,1.5794050259246992,0.924441349241811,1.8156059769350208,1.072817353238297,0.5942094254935533,0.7397930540072798,0.20784547055473188,1.3429502028266231,0.5030961479577578,0.8453329517147464,1.3288888081686097
0.3282790474526287,1.6468121797865876,0.21333644355048206,0.23626967176663075,1.2150936270416097,1.6244222292926676,-0.043148623524495514,-0.6320632342652068,1.9872859465321207,0.8058721561790527,1.3122925769698488,0.5479512172075639,0.653819079480478,0.06867017683831879,-0.5070422162211403
0.7341717156123712,1.686898397035477,0.5082073256301394,1.239595270378521,1.657064102294089,1.2800517509241764,1.2767964452308556,1.4129466258749928,0.8012216520803308,0.531134986701143,0.683684444892109,1.5127076149264882,0.3122638443088397,1.2014655780725052,1.6043049661500526
3.2000725349133736,0.3534483530567312,-0.6800824834528327,1.1738549470466384,1.0112444444211328,3.0397929533250125,0.550936365160728,0.39454559067627853,-0.22539530522698725,0.5166844582416276,3.161319150506065,2.4010509667680684,0.2490210968906106,-0.1122741330189423,0.14824185981558272
1.8295793212689955,2.5426950067575906,-0.49412238639411105,0.6012147041632157,1.3196447161685356,1.9036286776868308,1.3982121414338946,0.930670986437174,1.6362395208154987,0.3721996653275623,1.476645141005093,0.9343429483698955,0.8060640709419412,0.15287720393862342,2.0450126935335784
1.104274095714481,0.6676296493641974,0.40038937250653517,0.7128458425405204,0.8065929282240757,1.0399222352907742,0.6425014878856324,0.687475456389473,0.9944560419787007,1.180595351469005,0.8969043644151369,1.1399476117460303,0.9627972481193119,0.7607377694263684,1.0882314764410714
0.554359109179078,1.2088905405536476,1.024143474929017,1.2367380718638836,0.7424869205205354,0.6823326699875049,1.6708285746457479,1.4462799220833986,0.90054666651835,0.6678236764174977,0.8555716751792362,0.9622827095134947,1.1320064393501956,1.356166001275237,0.7772981154130337
-0.2333142903977246,1.4850271784185034,0.07976438635400644,0.5277827071857949,0.7389321956850277,0.1537403383161136,0.9187956997492858,1.1833454356119188,-0.018256996674663455,0.21190715591339723,1.0888069029969334,0.015153173547408402,-0.08589599553538553,-0.03966279726849042,0.9541255000160753
2.066666767350514,0.9279178312195143,1.5999170909603098,1.9227946471634139,1.7154457460914467,1.2526515334373967,1.124880310202274,1.593434149455591,1.495234006463857,2.2834088013145912,1.6809312314326559,1.8185393672308439,2.29103960249352,3.1285736778841566,1.5326528561734698
0.670433253230366,2.2801981798336426,0.6989032979642437,1.4181779678359983,1.6523203945598826,1.5504183710110255,1.1624083157595857,1.1872221507369323,0.739002492135849,0.7218157609394057,1.0815226536018951,1.5459860533308816,1.4196080997777094,1.4132152699856635,0.842670454607839
0.39827389826925547,1.0602734878193774,0.8227895287866097,1.4621934555163703,1.175947243750593,0.8624602434930485,1.7166258668043703,1.9517725185121528,1.3207642062464036,0.5177559285968084,1.2896560936577666,1.1978184341216873,0.44489925712693734,1.0544547913053892,1.0230705883240905
2.049896582864587,1.486370373626773,-1.1066667863050297,1.095691435831133,1.2973444248066197,1.25437716268928,1.0581230819588265,1.2087405081814535,-0.2937567244446226,1.7434279516423812,1.6661229638981785,1.7474221463839275,1.3346205271803555,1.1377178748748087,0.9878546929902691
1.3848799190714025,1.0845397771026792,0.4977474084040119,1.7490282097154464,0.726706551858509,0.7481934314315252,1.0731598298230007,1.6864155799261373,0.5706513293456983,1.748949521529702,0.92164492321691,2.032488713336773,1.3104068082201978,0.8894454176931629,1.3427843765752463
0.8225213600363086,0.5613923443818287,0.032561363699998944,0.35335711187102564,0.39885249405523365,0.834183158162149,0.8158403606586867,0.548712333751774,0.191937297975003,0.8312519135857735,0.40876993418555985,0.8518564789731534,0.3982511515974049,1.0352691501919906,0.8514846684684465
2.9651407228615736,2.4097905780208544,1.651279515300362,-2.0291071393389157,6.248749443030038,-1.3067819594088104,4.33059172832015,0.3869315497930463,0.41786824396416117,-0.8307128112791105,1.0958167399811767,1.6890425641732727,4.6692927494141,0.9970745752070899,2.660749346419665
3.5440288705166236,3.760542042787724,4.083849513912774,3.956790905766435,3.4126337611648156,3.751934699614594,4.31390124373625,3.528716553728239,5.474777922745312,3.2722278918020384,4.084154632856242,2.0313273103510423,2.18595794173787,2.98501089842902,1.3651116385595576
0.9573630238877122,2.0087347744911774,0.14658869136026742,0.5405536198693851,0.11725518919461878,1.5272250580141604,0.47133826553280705,1.1836578966528462,1.248570721008152,0.03857211365635658,1.0609846198045507,0.9370450296773838,1.1575126736658468,0.7064525649774961,1.8459019477091996
1.6129853458623498,1.0875516755053445,0.8578965761805093,1.721630281336486,0.46119027062379414,1.1866178275466548,1.4534684871688857,1.5136841099806033,1.0882426968697736,1.6389360170325664,0.9799215486708324,1.418476349633814,1.4063713617535676,1.9715916430419946,1.1134247541012616
1.494662342872757,2.0199749211991254,-0.8103522652924624,0.22238978967984732,1.1954956131153056,1.6392697105769134,0.43000485501422836,0.8032601906378158,1.8061078852359995,-0.4771951583061497,1.2009803538558952,0.9662768051897703,1.088230207231397,0.5223329708283334,0.9861602525618421
1.0038489004935065,-0.07814584119625256,0.612744373160275,2.015124773696786,1.9830909155979146,1.80983197010806,1.9363453362830692,2.3449757180244033,1.1858725741843692,2.081205657984279,2.7449114821233205,0.8189823491900475,2.6156488210500695,2.6718958549831076,1.2107581125991502
1.2511688402548697,0.843826054393764,1.2827233006417254,1.6607875320070689,1.4945984873382687,1.3635198708245642,0.5307623892579864,1.5200188838172268,0.9450399700510386,1.0125504727738672,0.6174926030782569,1.6516499348424565,1.3719192679954877,1.698920901349161,1.0176845350132253
0.9306658613230748,1.3869264881549785,0.2723913687438533,1.3195080572555928,1.5035112759184865,1.3974750679037786,0.8787480862621607,1.4182594486863678,0.5907770406226103,0.7349289420727518,1.2439206422501026,1.3455459729359844,0.9513477300899502,0.4278617782478197,2.0213133980115487
2.571594016115384,0.9464046796622154,0.4685528086450662,-0.7309566643357748,0.873611077883887,0.9958770426172138,-0.6420715210505976,0.7427207589810769,0.29624727189416783,1.449597237923174,0.7924810939854408,2.299517854254978,1.514137946436997,1.4748416290786066,1.1196648958315902
